Date,Ticker,Type,Price
2024-12-16,AMZN,Close,224.9199981689453
2024-12-16,ANET,Close,112.80999755859375
2024-12-16,AON,Close,356.31829833984375
2024-12-16,APD,Close,287.6604309082031
2024-12-16,AVGO,Close,218.6455535888672
2024-12-16,AVTR,Close,21.209999084472656
2024-12-16,AXON,Close,631.6900024414062
2024-12-16,AXP,Close,295.46710205078125
2024-12-16,BAC,Close,43.17014694213867
2024-12-16,BALL,Close,54.947509765625
2024-12-16,BBY,Close,81.3841552734375
2024-12-16,BG,Close,76.428466796875
2024-12-16,BK,Close,75.938232421875
2024-12-16,BKNG,Close,5011.3544921875
2024-12-16,BKR,Close,39.476104736328125
2024-12-16,BLK,Close,1008.0264892578125
2024-12-16,BMY,Close,54.6152229309082
2024-12-16,BR,Close,223.43064880371094
2024-12-16,BRK-B,Close,453.20001220703125
2024-12-16,BXP,Close,70.88580322265625
2024-12-16,C,Close,67.32225036621094
2024-12-16,CAG,Close,25.36185646057129
2024-12-16,CAH,Close,116.60362243652344
2024-12-16,CARR,Close,67.57926940917969
2024-12-16,CAT,Close,360.5946350097656
2024-12-16,CBOE,Close,190.50003051757812
2024-12-16,CBRE,Close,129.16000366210938
2024-12-16,CCI,Close,87.23723602294922
2024-12-16,CCK,Close,82.16165924072266
2024-12-16,CDNS,Close,301.4700012207031
2024-12-16,CEG,Close,225.75521850585938
2024-12-16,CHD,Close,104.772705078125
2024-12-16,CHRW,Close,102.09947967529297
2024-12-16,CI,Close,271.3427734375
2024-12-16,CLX,Close,158.49081420898438
2024-12-16,CMCSA,Close,36.82862091064453
2024-12-16,CMG,Close,61.869998931884766
2024-12-16,CMI,Close,344.4866027832031
2024-12-16,CMS,Close,64.63098907470703
2024-12-16,CNC,Close,59.58000183105469
2024-12-16,CNH,Close,10.935371398925781
2024-12-16,COF,Close,176.40023803710938
2024-12-16,COIN,Close,278.7099914550781
2024-12-16,COO,Close,93.44000244140625
2024-12-16,COP,Close,91.93951416015625
2024-12-16,COR,Close,225.9464569091797
2024-12-16,COST,Close,949.117431640625
2024-12-16,CPB,Close,39.7192268371582
2024-12-16,CPRT,Close,58.220001220703125
2024-12-16,CRH,Close,92.91109466552734
2024-12-16,CRM,Close,341.5824279785156
2024-12-16,CRWD,Close,362.2900085449219
2024-12-16,CSCO,Close,57.048828125
2024-12-16,CVX,Close,136.5213165283203
2024-12-16,D,Close,51.21797180175781
2024-12-16,DAL,Close,60.2070198059082
2024-12-16,DE,Close,426.49566650390625
2024-12-16,DECK,Close,210.97000122070312
2024-12-16,DGX,Close,150.25930786132812
2024-12-16,DHR,Close,227.17213439941406
2024-12-16,DIS,Close,111.0621566772461
2024-12-16,DLR,Close,174.61691284179688
2024-12-16,DT,Close,54.63999938964844
2024-12-16,DXCM,Close,80.04000091552734
2024-12-16,EA,Close,147.095703125
2024-12-16,ECL,Close,235.9061737060547
2024-12-16,EIX,Close,75.11731719970703
2024-12-16,ELV,Close,359.0126953125
2024-12-16,EME,Close,464.90228271484375
2024-12-16,EQIX,Close,906.4320678710938
2024-12-16,EQT,Close,42.47966384887695
2024-12-16,ES,Close,54.2825927734375
2024-12-16,ETN,Close,334.7422180175781
2024-12-16,EW,Close,74.80999755859375
2024-12-16,EXC,Close,35.72142791748047
2024-12-16,EXPD,Close,110.13819885253906
2024-12-16,FANG,Close,150.66249084472656
2024-12-16,FBIN,Close,68.37660217285156
2024-12-16,FDS,Close,477.9626770019531
2024-12-16,FDX,Close,270.73736572265625
2024-12-16,FERG,Close,175.0952911376953
2024-12-16,FFIV,Close,252.25
2024-12-16,FI,Close,206.0500030517578
2024-12-16,FICO,Close,2090.97998046875
2024-12-16,FIS,Close,79.64988708496094
2024-12-16,FLUT,Close,264.7799987792969
2024-12-16,FOX,Close,46.17695236206055
2024-12-16,FSLR,Close,182.38999938964844
2024-12-16,FTV,Close,55.85372543334961
2024-12-16,GDDY,Close,205.41000366210938
2024-12-16,GE,Close,167.3348388671875
2024-12-16,GILD,Close,90.64722442626953
2024-12-16,GIS,Close,60.8270263671875
2024-12-16,GOOG,Close,192.2117156982422
2024-12-16,GS,Close,554.7779541015625
2024-12-16,GWW,Close,1083.26123046875
2024-12-16,HBAN,Close,15.703567504882812
2024-12-16,HCA,Close,301.8079528808594
2024-12-16,HD,Close,383.0500793457031
2024-12-16,HIG,Close,107.65217590332031
2024-12-16,HLT,Close,248.85215759277344
2024-12-16,HOLX,Close,71.6500015258789
2024-12-16,HON,Close,210.59532165527344
2024-12-16,HPE,Close,21.03761100769043
2024-12-16,HPQ,Close,31.542207717895508
2024-12-16,HRL,Close,30.399709701538086
2024-12-16,HUBB,Close,421.2044677734375
2024-12-16,HUBS,Close,719.0
2024-12-16,HUM,Close,243.677978515625
2024-12-16,HWM,Close,110.53611755371094
2024-12-16,IBM,Close,217.7342987060547
2024-12-16,IDXX,Close,412.260009765625
2024-12-16,IEX,Close,209.21083068847656
2024-12-16,INTC,Close,19.520000457763672
2024-12-16,INTU,Close,639.1666259765625
2024-12-16,IP,Close,52.31649398803711
2024-12-16,IQV,Close,197.27000427246094
2024-12-16,IR,Close,92.18860626220703
2024-12-16,IRM,Close,101.8487777709961
2024-12-16,ISRG,Close,524.4299926757812
2024-12-16,IT,Close,491.25
2024-12-16,J,Close,133.1251220703125
2024-12-16,JBHT,Close,168.2736358642578
2024-12-16,JCI,Close,79.62184143066406
2024-12-16,JNJ,Close,140.17901611328125
2024-12-16,JPM,Close,232.6745147705078
2024-12-16,K,Close,78.26923370361328
2024-12-16,KDP,Close,31.414514541625977
