Stock_1,A,AAPL,ABBV,ACGL,ADBE,ADI,ADP,ADSK,AFL,AIZ,AJG,AKAM,ALNY,AMAT,AMD,AMGN,AMP,AMT,AMZN,ANET,AON,APD,AVGO,AVTR,AXON,AXP,BAC,BALL,BBY,BG,BK,BKNG,BKR,BLK,BMY,BR,BRK-B,BXP,C,CAG,CAH,CARR,CAT,CBOE,CBRE,CCI,CCK,CDNS,CEG,CHD,CHRW,CI,CLX,CMCSA,CMG,CMI,CMS,CNC,CNH,COF,COIN,COO,COP,COR,COST,CPB,CPRT,CRH,CRM,CRWD,CSCO,CVX,D,DAL,DE,DECK,DGX,DHR,DIS,DLR,DT,DXCM,EA,ECL,EIX,ELV,EME,EQIX,EQT,ES,ETN,EW,EXC,EXPD,FANG,FBIN,FDS,FDX,FERG,FFIV,FICO,FIS,FLUT,FOX,FSLR,FTV,GDDY,GE,GILD,GIS,GOOG,GS,GWW,HBAN,HCA,HD,HIG,HLT,HOLX,HON,HPE,HPQ,HRL,HUBB,HUBS,HUM,HWM,IBM,IDXX,IEX,INTC,INTU,IP,IQV,IR,IRM,ISRG,IT,J,JBHT,JCI,JNJ,JPM,KDP,KEYS,KHC,KKR,KMB,KMI,KMX,KO,KR,KVUE,LDOS,LH,LII,LIN,LKQ,LLY,LNG,LOW,LRCX,LULU,MA,MCD,MCK,MCO,MDB,MELI,MET,META,MKC,MLM,MMC,MMM,MOS,MRK,MRNA,MRVL,MS,MSFT,MSI,MSTR,MTD,MU,NDAQ,NEE,NEM,NFLX,NI,NOC,NOW,NTAP,NTNX,NUE,NVDA,NXPI,OC,ODFL,OKE,ORCL,OVV,PANW,PEG,PEP,PFE,PG,PGR,PHM,PLD,PLTR,PNC,PNR,POOL,PPG,PRU,PSX,PTC,PWR,PYPL,QCOM,RCL,REGN,RJF,RTX,SBAC,SBUX,SCHW,SLB,SNOW,SNPS,SPGI,STE,SYF,SYK,SYY,T,TAP,TEAM,TFC,TGT,TRGP,TRMB,TRV,TSCO,TSLA,TT,TWLO,TXN,UBER,UNH,UNP,UPS,URI,USB,V,VEEV,VLTO,VRTX,VZ,WAT,WBD,WDAY,WDC,WELL,WFC,WMB,WSM,WST,WTW,WY,XOM,XYL,ZBH,ZTS
A,0.00920363792903988,0.0049771252091032545,0.00441341077801122,0.0017751234767712175,0.0032603671083226943,0.0063758616242175475,0.0023444701192585835,0.00320182528520547,0.0020281370375587996,0.0030468531152819402,0.0013932825165233714,0.005187699070730722,0.0032584293957851306,0.006638477538245855,0.006470330457129647,0.004177378629700904,0.0043755928592917786,0.0002949469732636619,0.0050588376849926035,0.0049992513635792645,0.0017836479857841665,0.004303145253290826,0.005260493372122948,0.010531632630675239,0.0018926324386710543,0.005795209766824459,0.0037478718194578335,0.0034365159452743356,0.007377330614836973,0.0031555421322147412,0.00268036715834453,0.0031833403395692458,0.004797563176031021,0.0045496398744837505,0.004522676467469369,0.002300555192388934,0.0021834338250522325,0.005137166227104883,0.004207467866667902,0.0021715166779742757,0.0011794391372507082,0.004764970083828781,0.004832176700867797,-0.0006786781515143535,0.004809110638761013,0.0006910861993389447,0.002815666723753304,0.0047684519562627,0.004427501636345839,0.0019019137841725592,0.003370977013734798,0.0012367803715753196,0.002440746168478943,0.003151133110944587,0.003559544077919989,0.005381730036477374,0.0006229944669987583,0.0021127349273157734,0.005402536802744818,0.006124189797146687,0.0065624600206123495,0.004537412647154994,0.005018661722861664,-0.00010652794758193079,0.0010938144247829348,0.0026117158632612677,0.0023981912257139805,0.004866008109511153,0.003837440692199411,0.004278581463324641,0.003008860066150696,0.0032623359482675976,0.0018800628127221268,0.008201810627893626,0.003316677541034213,0.006334179846238853,0.0014186795220833682,0.007795900481778397,0.00488924352132676,0.0024478839989191576,0.0031849384013189464,0.003535281203027674,0.0009443689721183729,0.002504483228002912,0.0032527671480761023,0.0023836971804976088,0.004005462898682236,0.00265930784036077,0.0019507200124495915,0.0022328011543462376,0.00451034921804456,0.0019219414484867197,2.5133854621431537e-05,0.004390629936434254,0.005689532972513358,0.0077053483172533094,0.0022889390044390713,0.005682838271612004,0.005060889592092789,0.003923238789094342,0.004590629045111637,0.003511663028061175,0.003967556538314078,0.003708211414473014,0.004927008470701418,0.005543238389052791,0.002619112085181106,0.002809078046002258,0.003235394749786426,0.001607406279898206,0.003370717382576908,0.004683807273409249,0.002982291567969616,0.005285379595808913,0.0014730095106959369,0.003265577036172798,0.0024111490709183476,0.0039314661063111185,0.0030038729912408293,0.0038090161898423694,0.006064668893728848,0.006766364232122816,0.001188624211110038,0.004772578070025444,0.004769595540605968,0.0019360332774781394,0.0031124353864929364,0.0029946090596049283,0.00480893029390584,0.005367018680699813,0.0076973464603603894,0.003228370422681554,0.0061066081398379966,0.00890542120543773,0.006138593824253793,0.00442744576447102,0.004715669479147387,0.004045740258482953,0.0040066821515233955,0.006366957036142038,0.0037771141958094826,0.001602829907289489,0.0034604440794147625,0.0017861420953429233,0.00596758497908928,0.0025937131843408925,0.007393910407515213,0.0012888710531625046,0.0016524121590201196,0.006682957883242595,0.0007733123398930003,-0.0014857390494002617,0.0009454105495089313,0.002582022719937004,0.0034489985294182466,0.005476790545182173,0.0024346199495692057,0.004190079720482938,0.00496339520806437,0.0016550282752669872,0.003635193384687639,0.007631245966697363,0.006000766297641064,0.003321009234891843,0.0007734597468330187,0.0003004110740994652,0.004189402535544805,0.005354160320440936,0.0014784361738029654,0.004760799182245691,0.004172874015274137,0.002795005725851119,0.0029913591867001925,0.0015852613098737253,0.005261612539716396,0.00253615356815562,0.005323726892734295,0.009467851159966626,0.007514311884263877,0.004478716824430282,0.0020487553305048984,0.001816241578068034,0.006092151708869052,0.008822994800654354,0.00867087870342222,0.003251772866150238,0.0017835455527456035,0.0010324014365320257,0.0009489467121700272,0.0011628138124131792,0.0011297815414385932,0.004388011380058976,0.0055198809035511024,0.0036905553552188824,0.005273197942597162,0.004322951619512757,0.008250853167856578,0.006182006875887768,0.006608223484139236,0.004215761167178381,0.0030000837898821,0.006367682759003494,0.0038576854376897044,0.0018093020833454118,0.0021161547602527816,0.004970065046380153,0.0016128432047024062,0.0011080797742580978,0.005833947219421563,0.004670930671454973,0.0046451874735282785,0.004419182493662512,0.0053564227735370595,0.005206694476724362,0.00538239325658746,0.004613410388674569,0.005345754018403126,0.003801035387197287,0.0035588728497553228,0.0048858581542845,0.006134647690194252,0.0059675604491943824,0.005698010614324194,0.0038356975342335115,0.0021359790487617877,0.0005795041446718934,0.005087766394543672,0.0022886241616422885,0.005825867412162052,0.005187712898489157,0.005832442510626172,0.0027712364795460078,0.0031278954607600923,0.00678314706237812,0.0034517025937387193,0.0022771477931901323,0.0003450209480479829,0.001922108996055132,0.004417955428422401,0.005088088297152698,0.005417787169438134,0.004345869220749784,0.005652844336119942,0.0020072880992209954,0.00292819508272894,0.007033038597568178,0.0035296280111697877,0.005891594657724006,0.005589604519771358,0.0033922469341673856,0.0020132915628593272,0.0035534406732059035,0.004900179624395786,0.006051644310353946,0.004717548293150074,0.0032895889197315674,0.0024509571643128725,0.0035519629813663173,0.0030981281136355007,0.0008025776002253721,0.00893912403431438,0.00666475223739607,0.003346653385545081,0.0063392403385308695,0.0009734033580012972,0.003670136214804841,0.0014213410139108777,0.0068469082900433475,0.005722749492093669,0.0012755567009630074,0.0048790214961233445,0.0025871706464835357,0.0035580520451980943,0.003343849741040941,0.004287924046186794
AAPL,0.0049771252091032545,0.00960539643113006,0.0023912591139661184,0.0021033596520500055,0.004130460237342885,0.007332820422347911,0.002795725891346443,0.003933001533511278,0.0026641616664490036,0.0039369871441907395,0.0018527673786857463,0.004976110011422001,0.004103056577566373,0.007100727295750512,0.009037263432280333,0.002415667772543779,0.005230644648337379,0.00022111677453948438,0.006347517323417975,0.006010288029613766,0.002025434536000129,0.004150947121204602,0.006535523057023944,0.005758406466338934,0.003900794622016513,0.006188316244986959,0.004559404517242087,0.002982822488174513,0.007638069733346497,0.00313225112449255,0.004050413416454613,0.004595639433310313,0.005203396364026249,0.004918173659219541,0.0018298411706440451,0.0028439086666602435,0.002672332938177654,0.004426165495763876,0.005588489318423244,0.0014777211064543139,0.0014438309794068014,0.005038269620534256,0.0049284549489856675,-0.0005851493075393956,0.00387899971809896,0.0006296196539939126,0.002853892971131494,0.005474933368617689,0.00595562029516641,0.0006132037281012118,0.00421065266733601,0.0006277440790890851,0.0017995878738616643,0.0030803610142411415,0.004117151525829077,0.005649745852962816,0.0004560821020800896,-0.0003731134216901818,0.005877464068317851,0.006638579042448373,0.008447844928714136,0.003982635965762589,0.005589817994527742,-0.0008224477946771756,0.002454737030742229,0.002113947515287415,0.0028411301442960515,0.005399469219285582,0.0045821096682148454,0.00594155189494808,0.004242666867300765,0.00369671313759192,0.0019227076558071962,0.008405261723200691,0.004027323702201097,0.006342704978469564,0.0014062793280059105,0.004633144098375859,0.004922104610497636,0.0025510444071615407,0.004415154360887247,0.0039163745100943585,0.0010961033283873416,0.003029952673953175,0.002640759487282275,0.0007852507347039541,0.004407406947452248,0.0031559990757882087,0.0028403435398599635,0.0020572269833984864,0.005440036654518121,0.0021238759313430408,1.707103397239363e-05,0.004288471194597998,0.006254995697166865,0.006694344030416816,0.003152674906650108,0.005942975908893804,0.004564091860196109,0.004311881630246948,0.004642388982100916,0.003323618795301671,0.0035209829561430733,0.00493737143241105,0.005125518937557944,0.00478715766630864,0.003474777520593037,0.004499342452333916,0.002236467728698868,0.0012543961341110984,0.004864409971011843,0.0056978848614609515,0.0031859938329054636,0.005497197716705962,0.0019095028421895572,0.003162608080838755,0.0024943498613896184,0.004182575263048674,0.0023189144055377267,0.004074417565289814,0.007770406473328451,0.007017696701740727,0.0008737035535389981,0.004335569121347484,0.006506121836703936,0.0011053675366517629,0.004319394878063328,0.0033583564160564365,0.004849479518927012,0.004258705521777402,0.006882853631792895,0.003935713237791066,0.005510309614946089,0.005120887083640275,0.0058462393383752346,0.0038308524315797945,0.004875298146751427,0.004128007815444464,0.004178148529493115,0.005584343052139246,0.004715652426815736,0.0005037488512813234,0.004076903103453391,0.0012723585949756039,0.006067581974103868,0.002327402336747324,0.00798513621457308,0.0009858464207741838,0.0019704296408460447,0.00578427144317021,0.0004458669117662188,-0.0006609203225344181,0.0010875543844518286,0.0024025978268620357,0.0029869501413540456,0.004702142620188412,0.003194360220326854,0.0035960692929430673,0.002026716855733705,0.002300480013196904,0.003317553059341148,0.008367030975098307,0.005598966691621587,0.003783941449279251,0.0008722686849229563,2.1145056228698304e-05,0.004947096695699862,0.006955863949639268,0.003963679336539679,0.005493383560894227,0.005905999586463457,0.0022067981753780626,0.0025877157491488653,0.0021452552976073316,0.005014956272255193,0.0028638030565782263,0.0024742037174999496,0.005820747442150654,0.009510889930673925,0.00557780392650572,0.0035160051787590505,0.0030675321836709886,0.009263354259178206,0.005744151240118299,0.008875678893585457,0.0038644007402225877,0.0019994399758266066,0.0016652631202220753,0.0036074902739399333,0.0012210244003028317,0.0004055020287400302,0.005682362653188178,0.00596619563922275,0.00495703641035264,0.006033180318309958,0.006884352457152099,0.0089457226051592,0.005965473520819282,0.006045189113461396,0.004542172454168705,0.0033418036638570166,0.007267129734911678,0.005316422125531675,0.0016880389190564347,0.0014012302329227144,0.0023281207823729953,0.0014534645908155272,0.0013088903172617475,0.004016336113585916,0.004851369299280938,0.006900123003245562,0.004561852268610286,0.0052407134879820525,0.0038666527865170988,0.0055164310856638706,0.004990480266844161,0.006072902471214694,0.004362359904446825,0.003998155815594472,0.006183886477683933,0.006996007042879103,0.006707507398261055,0.0025972776388296175,0.004437190155565307,0.0020902459862659475,0.00028511074882210473,0.005684875446010517,0.0037014720166264636,0.00574214834025009,0.005620920001463496,0.0072434319505536165,0.003672130051319326,0.0030809043734496538,0.007464387172592064,0.003552794421899956,0.0022950676487457347,0.0009226358556624817,0.0014317162863174192,0.006886730106346804,0.0053357698241709,0.005510891918864105,0.004859296469313881,0.005823475395691507,0.0022369076045881003,0.002823277511987786,0.009983038664517767,0.0039338942712105,0.0057416535229634635,0.0066245414951920534,0.005067519942744914,0.0003902302366570241,0.003917638989273477,0.004835477753740767,0.005434957631684236,0.0049183856044895755,0.0037731823006195136,0.0023942551131209784,0.003401550909021791,0.001805734284511565,0.0011883398917024658,0.005288650098283814,0.008784382817279536,0.005073749093241769,0.006934573875764155,0.0012855073324302816,0.004461702150699512,0.0019053519928779444,0.006396377988919369,0.00328567527903454,0.0019102979782728638,0.003880377908893569,0.003076997749267293,0.00388661810334995,0.002658682315570562,0.0032084761402756535
ABBV,0.00441341077801122,0.0023912591139661184,0.0062738744982066795,0.0022455233896603467,0.0014097491674403622,0.0027744364969735985,0.0017265444473782698,0.0011628407933297776,0.001881665523557474,0.0021962697027161438,0.002017372549868294,0.0025878199990911213,0.0033874577442378436,0.0025354126955299504,0.0018382244201327984,0.004018300111864268,0.002075308021064204,0.00129237964453827,0.0003761110087526975,0.0018693052958938432,0.0012502158270556926,0.003024371266735422,0.0009316454409877825,0.003435301701685942,0.0006183673325199997,0.0026454208733325104,0.0016958533897528947,0.0022864243108147533,0.0035476447535781165,0.0013231576517753279,0.001539719021400266,0.0015343839134664935,0.0021753352966391456,0.002368282755451662,0.004240373428801278,0.0015890878808194108,0.0017358804087567608,0.0023842488340938962,0.002109914435999475,0.001991250696697711,0.0017355430417074396,0.0020298294862386036,0.0021736911408415816,0.0005285079536193107,0.0027226023485103514,0.0016960761005316344,0.0019114920297578196,0.002209519868673721,0.0009831527914632842,0.0014672131134578865,0.002127349689437672,0.0012424228426481585,0.0019455477432995317,0.0020804676871768965,0.0017124670712448222,0.0023264832676366336,0.001200375938088183,0.0017047099830151836,0.002460326396325105,0.00263236048788411,0.0009937167955295562,0.0027605073343968836,0.002644695408395091,0.000986592300754108,0.0010134124544515872,0.0021825917693572643,0.001222161382814599,0.0024454354664191534,0.00117291474099916,0.0011439795568757342,0.0018141249413866408,0.0018447952931105417,0.0022253254248735285,0.0028799832855566842,0.0016371429312269903,0.0019157870999933885,0.00173536289756022,0.004707275584352251,0.002260948516560258,0.0009438656018167096,0.0004991276205992245,0.002278339712953511,0.0012804542761326175,0.0015352697722580079,0.0026407527067741385,0.002107356716151851,0.0009013119524894582,0.001444813695459712,0.0018232326581796511,0.00217505729998866,0.001550256843969568,0.0016109429436720944,0.001168840468954008,0.0024045198243493257,0.002578711702794574,0.0034842695360871798,0.0015717993536375138,0.002277644932606111,0.001659191516357879,0.0016854864677749,0.001145225819454403,0.0019285587750312529,0.0012709751924623394,0.00236409293202232,0.0012404877489005756,0.0027593431922806172,0.0006736428827366419,0.0016706485812920373,0.0027629803305086425,0.0020405886494019526,0.0006695119619338499,0.002392512877822784,0.001081531645186255,0.002658656560292364,0.0013120305567957441,0.0016497995866699463,0.002056160183647866,0.0016399599263531297,0.0021439838028324935,0.002473438479721559,0.002872302679288203,0.0027030083783350753,0.0015033820010535962,0.0017768623718547444,0.0008331960089502774,0.00019326618403047946,0.0014087036421836356,0.0016712171847039564,0.001761869410231906,0.0024548503996172674,0.003382494127720243,0.0017662533102894792,0.0022252417305254854,0.0051701389356210254,0.0026305494610836507,0.0021039554537740273,0.001806851565020226,0.0016275973236817506,0.002510511700152731,0.0022636171213577245,0.0017991266515110533,0.0019992390650055945,0.001655071916485873,0.0018071003298980985,0.0018937858973300554,0.0019536899928734087,0.0035211734976239944,0.0019530504099481345,0.0017010350727960735,0.0025635539437953415,0.001268626469282931,0.0005163285561779192,0.0012669091489802154,0.0014722835464627557,0.002331056567624487,0.002268145375292976,0.0022567281706502343,0.0020490404894745575,0.004026519582288665,0.0017472162059181003,0.0020475821801128474,0.0033764755968237114,0.0018328622867522647,0.0022229267140086223,0.00136369713762095,0.0012605100139077097,0.0024223815019082297,0.0006118518953769246,0.00025972112532612613,0.0027334134294889063,0.0011865031775476033,0.0022424652440535954,0.0015985322875450765,0.0016962458136876286,0.0029473373814663754,0.0017051794211740809,0.004827099273383499,0.006124689781055034,0.002150800558345575,0.0019510823885103697,0.0008604243898473333,0.0018322669161236057,0.0009845132753370886,0.004409296185355013,0.003763398919057509,0.001774208354514046,0.0020092789055601214,0.001195169600736586,0.00040168771980390584,0.001110257117900926,0.0010560241696545316,0.001708079559686741,0.0017977500909166153,0.0017024853988430954,0.0023959258294292594,0.001441807648985771,0.003243793859912727,0.002560322296173595,0.0024682364162697894,0.0026442351322166734,0.0013069469130666737,0.0026880731144216666,0.0013285993243391222,0.0012205741746748968,0.002044696043910615,0.004249193910662706,0.0017785084132664116,0.0018897523176211748,0.0029790955857781406,0.0025215838017934454,0.0027171467432414217,0.00239238530214184,0.002348717185348055,0.0026156806399440114,0.0030810771508897055,0.002422047265996261,0.002706989636812268,0.0018184156494670206,0.001325642723720892,0.0016127038135863346,0.0026256444618995337,0.0024340716507773594,0.00434267561453928,0.0016365555378835689,0.0012985627069741496,0.001462894903471596,0.0027522974013691024,0.0012895893464817789,0.0026002318003917483,0.0007927105858373961,0.0023482024936791355,0.001968149268256607,0.002340321428026932,0.00266932523008583,0.0022305495820798284,0.0019157470140051976,0.001381459235059898,0.001250657953381184,0.0004317418940551211,0.002643159360958587,0.002650453615747234,0.002644978400668255,0.0022299486950251076,0.0019140798698785897,0.0023069160142869696,0.0026188421743726597,0.001739349971077388,0.00027180524037719234,0.0029652801316868258,0.0014290078070985119,0.0011028969180308782,0.0017330464421680513,0.002402179927539151,0.0023552600200624813,0.002203954401119941,0.0021850895394134283,0.0012854430694340879,0.0023651252949084085,0.002705919251982707,0.0013874697323784564,0.0045863854806507485,0.0037207093695241296,0.0012071908533559511,0.0017690606132808816,0.0017590919624327066,0.0017050675104594223,0.0014398313236772145,0.0029640713817289097,0.003627409058565306,0.0013390623443457607,0.0028599909586874074,0.001399491417534223,0.00210741591825445,0.002322668339691164,0.002857358688558236
ACGL,0.0017751234767712175,0.0021033596520500055,0.0022455233896603467,0.005306176540093735,0.001834484906621699,0.002170309750222305,0.002483626155829811,0.00207609164387721,0.0033661506186977927,0.0039264412512079305,0.003477564509584785,0.002865177383625464,0.0021516375741048215,0.0007791838364133438,0.0012140237061328768,0.0016974508324848914,0.002661350889212235,0.0012159517954005805,0.0009230178112123121,0.001285535390754089,0.003144726776152604,0.0025781363181297374,0.0008056140826293525,0.0009331489138826228,0.001874663699630386,0.0027287331615039505,0.0015129879214505254,0.0017308305837720251,0.0020104891755576473,0.0008772749912033712,0.002078539755818676,0.0021618377300273517,0.002230712398722662,0.002368269482476623,0.0017323439846212798,0.0024142989062517196,0.0024460478809476805,0.0023014605764547008,0.0019951408905795926,0.0015742317622782945,0.0025720366518389008,0.001997744471600172,0.0017448398592296507,0.0014074419795283627,0.0020000647883548794,0.0013680143092742792,0.001959682495904897,0.0018241323787220897,0.002576469365043119,0.0016065453971675792,0.0018922003023429306,0.0020746450648456635,0.0017186370887773,0.002069881459210459,0.002144596475079319,0.0021242128323882828,0.0016613624657886472,0.0042200740425252506,0.001822669701156072,0.002720596471896935,0.0009348187122462353,0.002359231069649182,0.002144144599619116,0.0015210427376918555,0.0020953628268469185,0.0017328651488741076,0.0018998026369110416,0.002046743959899983,0.0015703776642897675,0.0018626650377022407,0.0016580081727649112,0.0017059663072256516,0.002323480589715756,0.0034892603393024777,0.0016240812367742086,0.0017099401494623772,0.001812169160846672,0.0023417910346756124,0.0019803320512646965,0.0010324205479630862,0.0016479699218449654,0.0016654858227040568,0.0018583118485546294,0.0021182759567781257,0.0030108201985763403,0.00259547775611954,0.0014166079025312028,0.0017589668495488838,0.002683063223275986,0.0021269843630983424,0.0014272814761961846,0.0017287673063161315,0.0015625192958931692,0.0016406050140646085,0.002612481775980258,0.0027387884066215735,0.0020606959961024488,0.0018360630187156694,0.0009543123312992955,0.0022871718853302576,0.0020232863701912405,0.0020280454678910376,0.0013552904023841415,0.0021078797906869218,0.00016519177997107587,0.0020477554984507677,0.0018141341896725104,0.0025475765895111484,0.0021295103530677437,0.0017795992486679649,0.0006052847416469446,0.002286868506933958,0.001521874189614066,0.0026532307368200294,0.002029119233793835,0.0017771642870366116,0.003750265171308085,0.002471078164096735,0.0010417969525013898,0.002451233229186318,0.0019321211201214184,0.001451628681010826,0.0012693792522506422,0.0016356247499960278,0.0022240019020584255,0.0024585255255805765,0.002487120164639391,0.0016767930623729408,0.0016486647507234608,0.001889101404826444,0.0027708081710671,0.0018371134822972963,0.001645630935114662,0.0021807635147360212,0.002055356760363614,0.001759022515404431,0.0023898155313165303,0.002432119984322526,0.0021203181103537764,0.0010270176360577213,0.0020549857183764226,0.0014511736213590834,0.001958398117636123,0.0013999480103976693,0.0016568011660878033,0.0019607823603818323,0.0028514877483842302,0.0017386165594280077,0.0024649893818393595,0.0025495232417080253,0.0014635615233615598,0.0013000199731169379,0.0028625631509594895,0.001963768673085342,0.002074848164322238,0.0020079062844202654,0.0023746233437550346,0.002189718930136442,0.0025051231366351734,0.00257111805973249,0.001700795312559048,0.001253315296363473,0.0016554856149788235,0.0025650449887617745,0.0017005888333703225,0.0021592785614322754,0.0028997634865986248,0.0014101554191100847,0.0013525200797524976,0.0035740170680851335,0.001502351458394747,0.002219420767268569,0.0018841666201911743,0.003183102010085043,0.002833405559255778,0.002128873854389185,0.0017915330971043323,0.0015940324361682502,0.0017918575386169401,0.002010707394223311,0.0012846708641235764,0.001427015763008383,0.0011433542696152666,0.00209970741330721,0.0012953747417448417,0.0019878352900828834,0.0021612075801424476,0.0019300867371844694,0.001593985599896326,0.0019837088467459423,0.0015266148416306369,0.0017224542678969394,0.0017358289342180582,0.001627816706484488,0.0021624753429400033,0.000979094954886849,0.00165559592019357,0.0023841716120337926,0.002027337890536273,0.0027930178088379724,0.0006051208579485716,0.00310717613071745,0.001727341893922793,0.0018975097388091086,0.0014807060059726187,0.0016955052775055619,0.0016692918074925611,0.0036549643009458764,0.0018821908947406576,0.002056681496822912,0.0020398423034846147,0.002329346354418271,0.0022426614242428743,0.00170584423653337,0.0022240680577448584,0.0034011241733463236,0.0021088659938974822,0.0015111657130335062,0.0013108276026115003,0.0022252645210002844,0.001589934004652655,0.0034842189927410112,0.001259017811830689,0.0018451963856595125,0.0017336096473827465,0.0015443558001247946,0.0018771043074475777,0.001772471263061118,0.0024043915162141726,0.001576577749598133,0.0015688193725214943,0.00246024706224138,0.0018726186845722083,0.0024952755082720494,0.0018487426205642948,0.002027958265679234,0.00139840233028136,0.0013360014270699595,0.0017944061533419961,0.0025474528404603567,0.0016050156873967506,0.0027566595773576316,0.0020538143324994214,0.0037121590889115847,0.002345365220030276,0.0027531122963914264,0.0017318507708746558,0.0016366394873804622,0.001885261967255643,0.0016440578772725434,0.001480784187181369,0.00185215001724918,0.0013618031122662915,0.001747732851212954,0.0021137012679722867,0.0026737042713696865,0.0014747567394517826,0.0021189587652277967,0.0013455365344016152,0.0014260172199702357,0.0020524641144929793,0.004158985570364073,0.0018622385402529617,0.000641595212892365,0.0018959664970951697,0.0018281665711573658,0.0019661903663662386,0.001398701803583142,0.0020857193399406474,0.002999673879328083,0.0022333046303984433,0.0016044199853572359,0.002042536803806689,0.001366878907021392,0.002153645319028039
