Date,Ticker,Type,Price
2025-07-21,ACGL,Close,88.88999938964844
2025-07-28,ACGL,Close,88.0
2025-08-04,ACGL,Close,88.83000183105469
2025-08-11,ACGL,Close,90.72000122070312
2025-08-18,ACGL,Close,93.41000366210938
2025-08-25,ACGL,Close,91.52999877929688
2023-10-02,ADBE,Close,526.6799926757812
2023-10-09,ADBE,Close,548.760009765625
2023-10-16,ADBE,Close,540.9600219726562
2023-10-23,ADBE,Close,508.1199951171875
2023-10-30,ADBE,Close,563.6599731445312
2023-11-06,ADBE,Close,597.219970703125
2023-11-13,ADBE,Close,602.6599731445312
2023-11-20,ADBE,Close,619.4299926757812
2023-11-27,ADBE,Close,612.469970703125
2023-12-04,ADBE,Close,610.010009765625
2023-12-11,ADBE,Close,584.6799926757812
2023-12-18,ADBE,Close,598.75
2023-12-25,ADBE,Close,596.5999755859375
2024-01-01,ADBE,Close,564.5999755859375
2024-01-08,ADBE,Close,596.5399780273438
2024-01-15,ADBE,Close,611.5499877929688
2024-01-22,ADBE,Close,613.9299926757812
2024-01-29,ADBE,Close,634.760009765625
2024-02-05,ADBE,Close,627.2100219726562
2024-02-12,ADBE,Close,546.6599731445312
2024-02-19,ADBE,Close,553.4400024414062
2024-02-26,ADBE,Close,570.9299926757812
2024-03-04,ADBE,Close,551.6900024414062
2024-03-11,ADBE,Close,492.4599914550781
2024-03-18,ADBE,Close,499.5199890136719
2024-03-25,ADBE,Close,504.6000061035156
2024-04-01,ADBE,Close,485.1199951171875
2024-04-08,ADBE,Close,474.0899963378906
2024-04-15,ADBE,Close,465.0199890136719
2024-04-22,ADBE,Close,477.55999755859375
2024-04-29,ADBE,Close,486.17999267578125
2024-05-06,ADBE,Close,482.2900085449219
2024-05-13,ADBE,Close,483.42999267578125
2024-05-20,ADBE,Close,475.42999267578125
2024-05-27,ADBE,Close,444.760009765625
2024-06-03,ADBE,Close,465.42999267578125
2024-06-10,ADBE,Close,525.3099975585938
2024-06-17,ADBE,Close,533.4400024414062
2024-06-24,ADBE,Close,555.5399780273438
2024-07-01,ADBE,Close,578.3400268554688
2024-07-08,ADBE,Close,559.0499877929688
2024-07-15,ADBE,Close,551.0
2024-07-22,ADBE,Close,542.4400024414062
2024-07-29,ADBE,Close,526.1699829101562
2024-08-05,ADBE,Close,536.2999877929688
2024-08-12,ADBE,Close,553.4600219726562
2024-08-19,ADBE,Close,558.2999877929688
2024-08-26,ADBE,Close,574.4099731445312
2024-09-02,ADBE,Close,563.4099731445312
2024-09-09,ADBE,Close,536.8699951171875
2024-09-16,ADBE,Close,522.2999877929688
2024-09-23,ADBE,Close,515.47998046875
2024-09-30,ADBE,Close,507.2200012207031
2024-10-07,ADBE,Close,495.4200134277344
2024-10-14,ADBE,Close,494.8999938964844
2024-10-21,ADBE,Close,483.7200012207031
2024-10-28,ADBE,Close,482.79998779296875
